"a","ShowYourWork Init","","","000","ShowYourWork Init","1.1.3 for 2021-2022 @t1",
"k","}",,"49","1659713090990","Stack.java","1.1.3 for 2021-2022 @t1",
"a","Left",,,"1659713091177","Stack.java","1.1.3 for 2021-2022 @t1",
"a","Enter",,,"1659713091342","Stack.java","1.1.3 for 2021-2022 @t1",
"e","
    ","","48","1659713091344","Stack.java","1.1.3 for 2021-2022 @t1",
"e","    
","","49","1659713091350","Stack.java","1.1.3 for 2021-2022 @t1",
"e","    ","","53","1659713091352","Stack.java","1.1.3 for 2021-2022 @t1",
"e","T","","57","1659713092762","Stack.java","1.1.3 for 2021-2022 @t1",
"k","T",,"58","1659713092762","Stack.java","1.1.3 for 2021-2022 @t1",
"e"," ","","58","1659713092769","Stack.java","1.1.3 for 2021-2022 @t1",
"e",""," ","58","1659713092926","Stack.java","1.1.3 for 2021-2022 @t1",
"e"," ","","58","1659713092932","Stack.java","1.1.3 for 2021-2022 @t1",
"k"," ",,"59","1659713092932","Stack.java","1.1.3 for 2021-2022 @t1",
"e","d","","59","1659713094650","Stack.java","1.1.3 for 2021-2022 @t1",
"k","d",,"60","1659713094651","Stack.java","1.1.3 for 2021-2022 @t1",
"e"," ","","60","1659713094657","Stack.java","1.1.3 for 2021-2022 @t1",
"e",""," ","60","1659713094756","Stack.java","1.1.3 for 2021-2022 @t1",
"e","a","","60","1659713094757","Stack.java","1.1.3 for 2021-2022 @t1",
"k","a",,"61","1659713094757","Stack.java","1.1.3 for 2021-2022 @t1",
"e","t","","61","1659713094827","Stack.java","1.1.3 for 2021-2022 @t1",
"k","t",,"62","1659713094827","Stack.java","1.1.3 for 2021-2022 @t1",
"e","a","","62","1659713094924","Stack.java","1.1.3 for 2021-2022 @t1",
"k","a",,"63","1659713094925","Stack.java","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1659713095388","Stack.java","1.1.3 for 2021-2022 @t1",
"a","Up",,,"1659713095612","Stack.java","1.1.3 for 2021-2022 @t1",
"a","Up",,,"1659713095832","Stack.java","1.1.3 for 2021-2022 @t1",
"a","Up",,,"1659713096015","Stack.java","1.1.3 for 2021-2022 @t1",
"a","Down",,,"1659713096204","Stack.java","1.1.3 for 2021-2022 @t1",
"a","Down",,,"1659713096333","Stack.java","1.1.3 for 2021-2022 @t1",
"a","Up",,,"1659713096511","Stack.java","1.1.3 for 2021-2022 @t1",
"a","Up",,,"1659713096706","Stack.java","1.1.3 for 2021-2022 @t1",
"a","Down",,,"1659713096936","Stack.java","1.1.3 for 2021-2022 @t1",
"a","Move Caret to Line End",,,"1659713097247","Stack.java","1.1.3 for 2021-2022 @t1",
"a","Left",,,"1659713097600","Stack.java","1.1.3 for 2021-2022 @t1",
"a","Left",,,"1659713097762","Stack.java","1.1.3 for 2021-2022 @t1",
"e","<","","46","1659713098767","Stack.java","1.1.3 for 2021-2022 @t1",
"e",">","","47","1659713098769","Stack.java","1.1.3 for 2021-2022 @t1",
"k","<",,"47","1659713098769","Stack.java","1.1.3 for 2021-2022 @t1",
"e","M","","47","1659713098772","Stack.java","1.1.3 for 2021-2022 @t1",
"k","M",,"48","1659713098772","Stack.java","1.1.3 for 2021-2022 @t1",
"e","","<M>","46","1659713098783","Stack.java","1.1.3 for 2021-2022 @t1",
"e","<M >","","46","1659713098783","Stack.java","1.1.3 for 2021-2022 @t1",
"k",">",,"49","1659713098838","Stack.java","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1659713099319","Stack.java","1.1.3 for 2021-2022 @t1",
"e",""," >","48","1659713099320","Stack.java","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1659713099905","Stack.java","1.1.3 for 2021-2022 @t1",
"e","","M","47","1659713099906","Stack.java","1.1.3 for 2021-2022 @t1",
"e",">","","47","1659713100267","Stack.java","1.1.3 for 2021-2022 @t1",
"k",">",,"48","1659713100272","Stack.java","1.1.3 for 2021-2022 @t1",
"a","Left",,,"1659713100564","Stack.java","1.1.3 for 2021-2022 @t1",
"e","T","","47","1659713100920","Stack.java","1.1.3 for 2021-2022 @t1",
"k","T",,"48","1659713100921","Stack.java","1.1.3 for 2021-2022 @t1",
"e"," ","","48","1659713100928","Stack.java","1.1.3 for 2021-2022 @t1",
"a","Right",,,"1659713101507","Stack.java","1.1.3 for 2021-2022 @t1",
"a","Down",,,"1659713101653","Stack.java","1.1.3 for 2021-2022 @t1",
"a","Down",,,"1659713102882","Stack.java","1.1.3 for 2021-2022 @t1",
"a","Up",,,"1659713103129","Stack.java","1.1.3 for 2021-2022 @t1",
"e",""," ","48","1659713105080","Stack.java","1.1.3 for 2021-2022 @t1",
"e",";","","66","1659713105080","Stack.java","1.1.3 for 2021-2022 @t1",
"k",";",,"67","1659713105081","Stack.java","1.1.3 for 2021-2022 @t1",
"a","Enter",,,"1659713105715","Stack.java","1.1.3 for 2021-2022 @t1",
"e","        
","","68","1659713105717","Stack.java","1.1.3 for 2021-2022 @t1",
"a","Backspace",,,"1659713106805","Stack.java","1.1.3 for 2021-2022 @t1",
"e",""," ","75","1659713106809","Stack.java","1.1.3 for 2021-2022 @t1",
"e","","   
    ","72","1659713106810","Stack.java","1.1.3 for 2021-2022 @t1",
"a","Regrouping…",,,"1659713111366","Stack.java","1.1.3 for 2021-2022 @t1",
"a","Move",,,"1659713112743","Stack.java","1.1.3 for 2021-2022 @t1",
"a","Set package name to 'com.usu'",,,"1659713119760","Stack.java","1.1.3 for 2021-2022 @t1",
